date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2021/1/6,37743,107316,100919,124288,95000,111685,123206,119213,42895,0,103684,104953,101439,84701,97941,95282,43856,93877,81157,37562,88310,31788,47203,32293,80375,0,75031,0,76216,54797,74955,57975,63620,59640,35783,32859,61690,60625,62501,43037,53402,45629,57855,54185,39184,53222,69487,49901,52903,34725
2021/1/11,45241,117134,109751,134279,105082,121486,131869,128645,50799,0,113403,113714,109696,94776,106877,105854,62434,102607,91416,45373,97470,42025,55627,41798,88419,0,85102,0,83989,62609,84556,66961,72969,68939,44970,43555,70895,69734,70751,52002,60792,56189,66997,62934,47057,61075,77641,59251,62463,43539
2021/1/16,41439,114882,105752,130212,103192,117206,129227,125139,47126,0,110610,110147,106783,92365,103599,101717,70625,99746,89451,42822,94803,38566,50226,38445,82730,0,82096,0,81414,58569,81112,63353,70442,65716,41740,39469,67465,65845,67337,49812,58322,53381,63046,58974,44150,58153,74084,56556,59205,40099
2021/1/21,48419,122797,111239,138605,112264,125386,136135,133729,53175,0,116662,116490,111536,100073,110119,107800,87441,104785,97603,49560,101847,45467,56131,45671,87261,0,88949,0,87233,65624,87295,71156,76875,72352,49274,45553,76294,72817,75413,58728,65848,59395,71345,66186,51198,66523,81624,64035,65301,46679
2021/1/26,45179,120214,108758,134448,110054,122633,135015,129688,49625,0,114113,115209,110428,99520,107015,107248,90713,103536,95575,46447,98772,43339,51537,42201,78426,0,86576,0,85412,62724,86867,67133,74383,70938,46139,45040,71514,71760,72326,55518,63102,59876,66391,63683,48082,62254,78711,61484,63727,43037
2021/2/1,43117,120874,105894,133273,109834,120198,132859,128724,47962,0,114223,113289,109069,98020,106703,104763,94278,102851,93445,45550,97614,41702,48641,40818,70118,0,84953,8371,82047,61091,84278,64572,72885,69570,44704,41860,70023,68755,69884,54866,62242,57512,65236,61688,46602,61359,77262,61001,62979,41946
2021/2/6,40542,118994,101788,130532,106809,118076,130286,126021,44997,0,110981,110044,107409,96112,104486,102189,93997,98998,91354,41552,94970,38220,44845,38306,60098,0,82525,6745,76315,57970,81205,62388,69876,65980,41338,39025,67886,66635,67521,53378,57824,56037,62074,59564,42875,58381,75435,59146,59247,38897
2021/2/11,45676,125324,106322,135481,112940,124249,133867,131086,48114,0,114698,116322,112042,103606,108157,108582,102372,105028,98653,49175,100560,45142,48603,45405,56770,0,86752,13234,76714,63699,86808,65495,75427,72627,47264,44311,73589,70796,73046,58084,63485,59906,70693,63418,50518,63088,81915,65437,65423,43557
2021/2/16,39726,119145,100499,130274,108943,117026,129081,125133,43267,0,110709,110833,106145,97492,103739,101707,97065,99244,91812,41435,94366,38854,42660,38354,45116,0,81165,7309,65756,55307,81146,59945,69975,65883,41741,39656,67547,65966,67034,53126,58233,55963,62344,59028,42199,58709,74016,59090,59026,38127
2021/2/21,41621,120312,100040,130742,110406,117720,129648,124828,43534,0,111927,110591,108134,99188,105381,101751,98988,99782,93429,41816,93944,39322,42542,39874,42913,0,81727,7693,59264,56668,82216,61754,71866,65674,43690,39506,68458,66823,69880,52871,59363,57402,64103,61264,45285,57153,74958,61489,59337,38435
2021/2/26,38224,119488,97848,129450,109585,118346,130537,122622,41312,0,109178,109784,106439,97017,102769,100612,98263,99428,91586,40811,94948,37521,38930,35733,41140,0,81923,10075,51315,55804,79475,58451,70379,65451,43267,37062,67546,64043,66298,56185,56170,56859,63371,56889,39906,57571,73641,59400,59254,37784
2021/3/1,45905,129461,104699,137236,120169,126042,135873,131817,51220,0,119238,116839,113038,105957,110486,109183,108451,108270,99556,48779,102294,46003,47813,45476,46541,13812,89771,21021,53706,63447,88357,68002,78087,75537,47693,45938,73597,73560,76647,62685,65428,63059,68676,65552,49292,65095,81634,67590,66656,44537
2021/3/6,46267,126992,101672,137515,118473,123662,135764,128332,48289,0,117188,115997,114012,107414,111121,107416,107129,105517,101678,46423,100188,45388,48462,44112,45797,14159,88489,19495,50341,59176,86812,65715,77641,74084,46594,44710,73226,73132,74977,63102,64752,64941,70005,64562,49148,63774,81580,68581,65092,45757
2021/3/11,44342,128420,102369,138534,119581,125403,137945,127632,46786,0,118551,117783,114052,107019,111122,106887,106774,104384,101246,47087,102203,45393,48726,45147,46934,12936,87351,22197,49185,61504,86974,65659,77502,74024,47220,45514,74124,72865,73514,63258,66487,65782,68591,66388,47917,66072,80243,67845,66172,46603
2021/3/16,45171,127126,98857,137835,117469,121832,134847,125448,44902,0,114880,115921,112790,104171,107821,104828,104732,106022,97291,45327,101300,46334,43775,46506,43453,12247,86731,23801,47474,59793,88407,61615,74334,72435,44614,46907,74495,70881,71431,61217,63930,61299,70355,66516,45288,62590,80992,67851,66289,45312
2021/3/21,46133,130547,102787,139320,122992,127047,138440,125665,49453,0,121277,120935,114631,112167,112264,111205,109045,106403,101211,51721,104421,48410,50726,47101,47439,20161,88792,30566,51240,60782,92268,66264,79046,76571,51286,48624,76563,73344,78108,63465,65778,66278,73743,68654,50268,66691,82390,69479,66995,48223
2021/3/26,44780,131325,101646,140089,120966,127870,138476,118211,52238,0,120994,121498,113216,110573,113827,111582,106783,107767,101045,51737,106277,47817,50022,49869,50546,19603,92275,32255,54341,60288,89584,64277,81901,73994,50814,48907,75281,73926,75700,65800,66193,65807,69535,69204,51970,66322,84533,67625,69631,49027
2021/4/1,52941,134424,102775,144522,127500,127869,140600,114710,49973,16771,121954,126790,120771,118025,116009,113274,114676,112648,107628,56754,106801,53571,53190,49268,53922,27284,93993,42425,54913,65190,95848,68150,84286,81502,56384,52413,82037,79274,80498,68553,70263,74134,75090,74372,54183,69957,89034,74234,73713,48911
2021/4/6,43247,127171,92037,133615,118750,119851,134981,95409,41418,12493,114528,112583,109480,107064,107756,105760,103440,102485,100394,45446,98456,41649,44701,43787,41272,18942,86740,35117,44917,56796,84368,57765,77592,71168,44366,44149,72024,67275,74023,58747,60575,60833,63959,61565,46505,61732,79275,64422,64376,42721
2021/4/11,47199,132909,96820,138367,123066,127515,139726,87733,44994,14086,117333,118527,112481,108666,110029,105674,107908,103844,101388,46215,104558,49096,45890,45373,47645,23297,86966,40498,51942,58972,87871,62169,81329,72424,49739,48050,76927,73711,76259,62814,64149,68661,68176,65335,49636,66746,84368,71724,68479,47141
2021/4/16,48565,132289,99662,141790,128763,127648,138243,81086,50677,21138,119713,121533,115368,110179,115888,108642,110578,105651,103169,52162,107067,49568,51752,50118,48549,31028,91883,48853,50315,62582,90265,65012,79296,74477,54406,51395,79347,75601,76427,67208,68825,66962,74182,68655,48804,68056,85883,70546,69086,48471
2021/4/21,46091,136212,96921,141174,125518,124099,141207,73909,47019,19379,118457,119602,117647,109017,110307,110744,109946,106827,101437,49963,104318,50310,47258,46734,45219,32851,87210,47904,53821,63412,92700,58509,83547,74676,51130,47700,75201,69523,76016,70148,64129,65255,71685,69342,52332,67743,87824,73059,66439,45308
2021/4/26,48928,138198,98372,139961,129355,130969,139353,68231,49766,30324,120485,125301,121290,117370,112128,109372,111734,104454,107524,50378,104260,50746,53662,47895,49872,37933,92009,57402,54069,64901,92118,65931,82331,80931,57882,51154,78122,78223,80836,67177,71661,68801,71819,68320,55343,70722,84313,73020,72871,50011
2021/5/1,47734,133988,97370,140699,130969,127924,143192,61276,49059,29980,124578,126553,122593,116588,111656,112210,113934,106288,106705,52191,110214,50571,49807,50638,53509,40106,90903,62909,55638,68123,91739,62536,82630,77200,55955,54875,81200,75711,81102,67907,72228,72029,74195,72342,54669,74056,89318,76773,72543,49670
2021/5/6,46575,132623,92524,141347,133393,126202,142429,61041,50922,35715,123973,120973,116212,112475,108856,108409,111103,101468,110947,49214,107223,48972,48420,48707,50972,46877,94147,62317,55113,69683,96599,64063,83003,79730,55539,52263,80910,77380,78744,70612,74226,69040,71767,67032,53284,72536,89235,73198,74937,52554
2021/5/11,51518,137341,100950,145903,137409,129610,143039,61350,49829,41433,123241,124451,122022,118672,106313,116223,112413,106061,109874,55438,113938,58819,51076,57011,55267,54557,97786,72610,59126,76497,101633,63444,85544,83374,63486,58104,83915,79314,79599,71081,74228,73134,74958,73894,57836,74093,87659,82133,74023,51434
2021/5/16,55683,142783,106810,147321,140358,141213,148944,67327,57561,53398,133155,132510,126122,127304,103266,118244,116724,111322,114755,65351,120512,57275,64715,58567,58980,59320,97931,74956,64464,77184,107294,68529,95479,92564,68598,62950,89461,85318,87214,82988,80880,85639,85536,79952,64245,83393,98191,85854,82566,55746
2021/5/21,51890,138549,94754,150149,133990,139529,145873,61788,58023,57613,131364,126320,124037,118310,81200,113442,120955,108711,111215,59847,111229,56312,53988,57944,61176,61375,99162,74279,60635,75231,101594,67056,92570,82542,65946,62293,89823,84694,88728,74644,74463,75214,83020,75689,60242,76292,88895,80051,77825,52570
2021/5/26,51287,138500,95549,147902,134494,133902,147449,57657,47817,59925,124353,124119,122950,116220,71310,116442,112788,100277,112999,56299,108314,52596,53843,49875,50740,56272,94722,70095,53926,68894,97841,66916,80223,80979,61551,55322,78533,80737,77815,69810,69084,69739,74586,70920,58566,74974,86499,79568,71815,53875
2021/6/1,56690,142528,91302,147796,135709,138907,149452,64904,59064,66042,128182,130837,127125,124176,71262,121374,116065,100295,114800,56353,114770,55379,62973,54403,55945,66087,99477,82826,59450,74786,98848,67252,88673,90187,67717,66667,90631,86251,83162,80310,77649,76717,84485,76285,60536,76550,96473,85307,75462,60136
2021/6/6,59477,147111,97955,146479,138078,139200,149488,56689,51319,67346,126647,124801,119720,123073,65222,112841,114673,97226,115467,51995,116991,62788,55022,61713,51224,67495,97368,82619,56619,74506,97168,62546,91122,82998,64285,58511,84679,76751,86746,75751,78147,79064,75132,70693,56236,72455,94624,73801,80016,50109
2021/6/11,59331,148667,94682,147539,147658,135455,151040,62634,61936,81298,134892,128403,131823,119932,67922,115140,118276,101849,122889,57256,111844,65660,56072,56846,64732,72172,106704,88771,62250,79547,98499,69806,91646,83577,79329,63880,95625,79839,84617,77999,80738,86308,81553,78256,65170,80347,97345,80270,81265,63070
2021/6/16,55813,145127,95399,149187,144783,134232,147325,64462,62703,82880,131351,130342,129662,124339,62604,114299,126359,98574,116203,61273,118166,64560,57979,60274,63747,76180,96469,89319,62847,77421,107286,71588,93128,90362,71274,62890,85782,85451,87185,84480,79301,80911,79210,75823,61031,74977,94740,81291,83126,57316
2021/6/21,61923,144922,91027,149530,138168,141525,151777,64920,58570,89943,134241,132904,133207,129979,61308,118002,126493,95305,116664,58096,114020,68084,64754,61490,66046,76348,102993,85164,67639,78072,106652,73940,86428,93982,81466,65668,91395,87320,91138,78872,79127,82117,81521,79597,62175,82395,96349,83194,85244,56964
2021/6/26,61198,147306,90793,158257,141070,144040,147626,68248,59049,95437,134379,139216,132496,132439,65747,114801,120571,98848,122679,61679,119369,65295,68400,60874,62751,81917,106749,99366,67014,82921,109170,71177,90451,85898,80322,66281,92518,80531,90555,77941,86033,78573,79599,83454,64463,77524,100007,83953,85208,60271
2021/7/1,60799,151605,94850,153870,142152,146053,160875,68887,67043,106217,134225,141049,133021,125984,64075,117097,125806,90758,121171,70870,117293,67368,61799,68087,63487,86485,101874,93971,67552,88215,112033,69607,86474,94891,78717,76744,98147,82481,92036,90083,87686,88403,82423,82028,67914,85793,96452,83397,83205,61065
2021/7/6,67952,153184,99968,155788,147493,141068,154328,72232,64720,110563,139345,142045,129039,125262,61844,117046,120827,87032,120421,61793,122289,67810,70673,65534,68930,89166,111817,95596,72773,88890,111150,66206,85666,88766,84003,76357,100165,80895,99104,84896,88232,92601,84026,78539,60554,85894,104514,94105,91582,63387
2021/7/11,68065,144795,89400,159044,147486,138718,156222,71506,59289,106361,129807,139460,128338,132805,65410,119600,127356,85023,125571,59007,118237,77654,73394,62809,63546,94784,100862,98927,71960,82812,101439,71108,83629,95929,81189,68110,89832,82332,87291,80014,84369,85929,83592,86323,65653,79276,99336,85045,84504,55181
2021/7/16,60754,145425,92786,150539,143019,145127,161528,67609,69936,108162,137726,138305,128153,132093,72995,127760,128227,85359,128593,62612,119439,76008,67041,71299,71767,100971,111030,98604,71439,95900,102030,67831,90458,93558,92669,79451,92307,84164,93237,88123,90792,85028,82168,79809,60604,82708,95803,92942,79682,62821
2021/7/21,67308,156822,89591,155479,144489,138052,159572,66631,58840,119355,135810,142599,131127,135026,64041,118575,131757,83753,120106,61646,122203,79767,72696,68741,75396,95157,110342,95950,74372,85331,103078,70019,87293,91624,88459,78031,96676,80291,92850,88598,85927,87871,90971,83773,69611,84440,105459,94656,88432,57608
2021/7/26,58755,150879,89377,159631,154527,138681,153390,72766,62184,117601,142732,142215,137561,134533,73119,118703,130636,89663,126059,65350,127465,81215,74634,74733,69513,95740,109677,106109,69558,88196,112747,70236,76661,95193,94871,78264,89951,87363,97520,90399,82422,88032,90036,88248,72569,81803,104064,85393,86284,57797
2021/8/1,71234,149121,97859,156867,147982,145592,156704,72596,63723,119321,134139,132954,128828,138729,66215,123566,129989,85127,122032,75195,117168,81371,80163,72330,73967,101273,106585,100170,74678,88851,113805,68854,82229,90683,96121,74472,97027,83054,102596,83819,90279,83459,90703,82661,64494,91475,108606,96419,85951,64793
2021/8/6,63530,150156,97099,151637,156752,142317,151847,77745,69938,126509,130825,138073,130646,134630,62545,116973,123005,81908,120321,64677,129604,84986,86800,83476,76893,110999,101101,97972,73299,90634,116515,75574,84585,99770,91024,84074,103888,84849,90529,85688,91681,89900,87122,84634,67283,85761,104369,86988,84178,61452
2021/8/11,60374,153667,87826,148740,147759,144579,159831,70465,55490,129400,113719,141491,128119,125155,63142,115133,119726,69478,120875,67537,124332,86309,87961,82794,83192,103462,101976,98574,75212,93259,104850,63779,73354,90281,88458,83426,97080,76773,93379,82457,88176,83743,83644,80085,62781,85022,104575,84134,89122,57632
2021/8/16,65543,154472,89277,147135,147345,138837,148657,72637,62845,130710,103117,134405,128815,129565,66847,110504,127210,69715,123588,66038,117071,81031,86855,81011,74663,99946,102303,106839,79461,95878,109141,69588,75329,90797,89086,71837,93926,78504,92785,85680,78640,88605,83941,79478,66203,88948,100878,84828,85029,55546
2021/8/21,69451,152144,79965,154884,144784,147022,149281,77972,58479,132940,90527,133463,124766,129933,65210,123843,126884,73765,117998,71692,117782,88279,97353,79675,78810,106515,108713,106988,74749,93574,105718,69799,67734,91989,96990,84012,91403,84834,97900,91743,81301,87207,91178,80214,70433,84842,95647,88994,90661,65325
2021/8/26,61746,144575,87556,152481,145709,143320,149852,77093,72961,128153,76931,134427,129536,127636,60630,110326,128033,67443,128375,64046,125132,87592,86023,86000,88474,111134,103107,104649,82753,88862,101289,68469,74981,93742,91058,73477,96802,74406,93277,82062,79324,83316,84868,80271,66133,91222,105735,87275,80140,59337
2021/9/1,65792,146644,85618,150154,152464,134380,152556,73421,57963,130940,65619,136716,131588,127142,65278,114114,119665,73276,123981,66844,116803,97626,89320,84399,87695,110497,103029,108812,78836,92510,104284,73108,62127,91771,95245,77522,94078,76574,87402,82371,77921,78750,77738,81196,64876,82955,98939,85924,88553,57548
2021/9/6,62708,146379,79012,148509,141401,134123,149955,79463,59365,131053,58108,138041,117698,129279,62758,108927,119333,65451,121154,59904,116069,93811,96109,88676,88194,100486,94162,98941,83091,88815,103643,69152,61155,93143,91971,75338,85834,77316,89712,76331,80244,86045,78093,82024,65451,79838,102123,81855,78593,55087
2021/9/11,65819,148282,84109,145569,147498,135681,145827,75283,57410,129596,62328,129023,117844,122569,65768,108089,124812,66333,117139,69725,120004,95750,93521,93333,85086,101793,98200,99195,78925,88074,103382,61498,62827,86866,90001,73032,86911,78783,95302,85829,79073,79556,83111,78380,63206,81619,94050,86177,79605,55728
2021/9/16,64943,144674,79343,153410,145657,131911,145344,75856,56563,132848,58766,131105,127462,123534,60166,115260,120292,62003,120158,72617,122037,96507,103904,92158,88472,106212,95593,107654,80392,92593,106032,62648,65032,86366,89069,74872,88159,77177,88369,86633,78410,83384,79317,80453,61736,78488,101513,90176,85889,58439
2021/9/21,65708,142382,80220,149235,150017,128889,147923,76739,55322,132621,58682,132203,112156,130281,58826,105146,125295,63080,121598,61981,121090,103350,95247,86816,89378,108225,101303,99550,85992,90756,96512,70365,59752,85091,94538,76362,92071,78725,92032,80342,80908,75923,75775,78117,58058,82884,97999,84664,82164,59706
2021/9/26,71424,144847,75529,147555,141056,131571,143120,77872,56243,125151,58707,129614,110000,122971,66549,107610,119715,62235,120545,70140,112868,97432,99018,87883,90906,100005,89799,102067,82188,93244,94384,67357,60138,89929,89427,76024,90955,72416,86151,77213,78563,76068,81541,71293,62547,75980,98638,85074,82366,59567
2021/10/1,62129,137120,69088,141161,138323,128386,147050,76762,49869,128866,56960,129791,104134,121548,59890,104435,123393,58992,113703,68416,111849,93869,103818,92094,89672,100243,88506,97080,86158,92060,92518,64597,63471,80713,81491,70958,88544,72924,84294,74499,71483,82043,75447,74325,57378,81404,95884,79794,77257,57907
2021/10/6,71990,138655,79644,144347,150094,133622,144564,76872,58091,134201,58409,132249,113751,120211,63753,107801,125592,59263,121269,67745,113544,104224,107860,96442,98815,106568,93731,104145,91652,96673,96772,62522,59065,89362,93412,81375,86813,71829,85921,76925,80930,76738,77377,73731,67915,76911,103304,82179,78890,62885
2021/10/11,73734,136671,76198,138036,143613,125829,143146,75401,58548,130776,60121,135452,107682,122275,60331,108404,120164,59595,115661,65470,117477,106421,101357,102779,99938,109526,91989,101631,89715,96562,92813,60950,58361,85131,87847,79163,92668,75781,86111,85034,81491,75894,73807,72743,65795,75979,93295,84413,84817,59514
2021/10/16,71516,124747,64162,132356,134823,119395,136765,72751,49308,119794,45678,123185,89810,117467,56965,99036,110529,52598,105168,61150,109879,93639,97658,92671,83810,97158,82132,92516,83476,82277,87479,55418,51601,77179,81876,68171,78253,61875,78217,72654,67188,73793,64552,65891,60975,73657,84547,71928,69405,57206
2021/10/21,72547,119786,57859,125669,133920,110125,130807,67952,44704,117875,41469,119310,82762,110842,50889,90160,110511,50630,98159,56879,101737,94423,93577,84792,82333,93092,78085,89953,77664,77007,81808,48238,47522,76686,78426,69411,76950,60912,74771,66449,65369,67891,60310,59024,61903,64895,82317,68466,66505,57190
2021/10/26,81690,114407,61109,124492,135239,108241,137692,70127,48902,119195,42962,124232,82905,111801,52190,89951,112773,50130,96694,63002,107805,96864,93985,88186,87574,92936,83669,95166,78325,79164,82644,49199,50791,79442,78656,69784,77160,58148,74745,67860,66704,66456,64151,61878,64240,66607,82592,71914,66257,61694
2021/11/1,78993,109761,54916,121567,134052,110613,135040,72437,45759,115856,42234,116951,74189,109199,55892,88717,108357,51061,94429,60947,104304,94382,92041,91926,89701,96799,77388,89680,80753,79227,78588,50365,47445,72145,75766,66777,74359,56938,76419,64986,64478,65371,62653,62456,66518,68998,82300,68222,65435,60267
2021/11/6,91586,106606,59166,124375,136461,106331,138264,77967,51342,123060,46256,126550,73499,110179,61493,90108,114605,55541,92288,63839,105008,98161,100042,96175,89827,95442,80146,92570,83411,83282,85336,52122,49089,73098,82270,75799,80992,61646,75605,70520,69278,69047,65044,63282,68478,69272,85663,73821,74130,66154
2021/11/11,88337,97251,57857,122805,131668,101898,133207,77576,50911,118817,43893,119062,67820,107213,57773,86514,106776,49289,88044,65955,102956,97542,97591,91482,89441,92772,79221,93096,83111,81752,77427,52153,47362,67722,77363,71710,76707,59526,74938,66839,64770,66209,62997,61165,66279,66302,83855,72056,67725,64379
2021/11/16,93727,84643,53649,117619,131544,99468,129214,73501,50262,117386,43194,116173,61780,99270,56867,84109,109230,47960,81382,64077,101985,97355,93631,91430,85675,94057,77869,88619,81285,80954,73417,47378,44373,61484,76302,68330,73976,56846,73014,64866,66044,65593,59642,59925,63377,62977,82901,66878,64435,60867
2021/11/21,95282,80730,55618,115093,131030,98581,130562,76462,49064,117557,43838,118573,57963,100693,62401,85595,106545,46808,80863,66744,105200,96952,95057,91103,87896,93194,76575,90244,84019,81781,76821,50058,45522,56864,77653,69041,78270,55938,71961,65489,66201,68404,60379,58903,65396,63906,83322,70595,67077,61650
2021/11/26,95008,70342,49722,110814,127209,91191,126453,75533,46870,114938,38082,114016,52993,90910,59815,81369,104277,44240,69201,63966,97824,94520,92379,89646,85630,88987,71587,86426,80358,77839,69330,45300,42345,46341,72242,68096,72359,52680,70552,61657,59767,62153,57177,54489,64201,61874,79256,67143,62754,58390
2021/12/1,99988,63889,49354,108194,129189,90265,126317,75579,50827,114109,40478,115254,50402,90036,62932,79531,104588,45274,66049,66755,100542,94059,93902,88633,85651,90338,72558,87508,80803,77993,69846,45571,44219,43703,74105,67661,73001,50809,70575,63188,62069,63417,55139,56218,64269,60959,80082,65525,62110,58976
2021/12/6,108818,63153,55553,113127,134224,93743,131249,83336,57469,121754,45243,118993,52892,90009,70277,82584,107904,50509,68918,71395,105607,100122,97746,96258,92123,93980,76202,92245,86501,84376,72761,50416,46911,48159,81196,74183,79303,56847,76666,65936,65086,68733,60834,61435,70765,66154,86868,72672,68906,62670
2021/12/11,105719,56270,51491,106031,130236,84487,126978,81145,53789,116421,39758,116127,47256,80499,68710,78465,105515,46649,61156,68721,99856,96476,95020,92084,86965,91643,71480,87605,83878,78330,66881,45287,45041,40560,75426,68924,72932,51758,69476,63364,62050,63106,56247,55688,63793,61464,81035,66380,62764,61110
2021/12/16,105987,51364,49177,101748,128233,81445,124600,81060,55078,113621,39490,115660,45489,74075,72493,77568,103747,44603,56602,69205,99453,95973,92754,90991,88230,90423,69498,87188,81015,79282,63904,46009,44331,40587,73970,68683,71626,50334,68587,62000,60665,63173,55454,55721,62639,61240,79996,65440,62861,59750
2021/12/21,108588,49731,48135,100009,129358,77796,124817,83241,57286,115201,38907,115331,43078,69654,75110,77345,103296,43885,53466,72049,100437,96782,93390,92585,87213,91993,69073,86451,81983,78482,62332,45607,44286,40558,74567,70083,71842,50823,70421,61681,60265,63708,54259,55239,63630,62235,78843,66638,63192,59677
2021/12/26,108476,43241,44134,94409,126188,73394,121668,79717,54922,111651,36008,112620,39602,62157,72656,73002,100427,41675,47607,68737,95773,92952,90716,89517,85041,87783,65615,84080,79665,76375,58594,42556,40732,37016,71401,66250,69220,46340,65809,56495,57009,59328,50724,50537,59759,57053,76750,63577,59366,57020
2022/1/1,107332,40115,42648,89754,123626,68109,118538,79390,54138,109739,35227,109976,37028,55905,73453,69981,98913,39643,44731,68455,94379,91999,89394,87304,83552,85598,62659,82169,78051,74128,55243,39896,38039,34171,68781,64704,67008,44431,63606,53752,55216,57364,48591,48712,58374,55405,74108,60619,56430,54278
2022/1/6,106897,36810,40531,86188,122453,63905,116475,79315,54817,107810,33601,107804,35073,50049,74112,66609,97096,38940,41178,68593,93110,89966,87419,85955,81520,83876,60343,80771,76861,72934,52404,37707,35828,32504,67171,63605,66102,42033,62225,50472,53680,55103,46832,46436,56361,53760,73220,59059,54633,53058
2022/1/11,111851,40067,43832,86619,125591,66149,118532,84251,60347,111917,37705,111619,37461,51424,80105,69826,101047,42630,43873,73339,95997,93970,91252,89311,85650,87357,63281,83701,81422,77300,55436,41693,40438,36036,70424,67185,69683,46052,65641,52280,56921,58912,49529,49642,60126,57394,75586,62622,58296,56106
2022/1/16,113402,39252,42983,83841,125112,63753,118490,84318,61348,111188,38374,112301,37287,48164,82065,68239,100385,44088,43053,73746,95937,94132,91003,89709,85618,87245,62392,84186,80725,76672,53386,41692,40107,35699,70349,66990,68786,45185,64637,51498,56087,59113,49418,49656,60098,57271,76375,61617,57859,55451
2022/1/21,110514,34948,39539,77667,122160,57363,114146,82490,59870,108275,36114,108282,33235,43228,80486,64235,96882,41732,39114,70979,92354,90587,87705,86246,82218,83913,58809,80039,77422,73541,49039,38080,36403,32083,67277,63813,65214,41483,60646,45469,52430,54967,45774,45596,56511,52910,72036,58152,53969,52042
2022/1/26,112119,35698,40820,75761,122854,56205,113705,83934,62898,108746,37466,109055,33712,42458,81583,64693,96274,44593,39035,72660,93467,91286,88595,86936,82275,84245,58470,80067,77861,73168,47766,38609,36061,33137,68339,64341,65530,41739,62151,44490,53299,54982,46248,45798,57788,54159,72818,58250,54854,53116
2022/2/1,116748,38474,43381,76829,125741,57488,116646,89446,67779,111946,43687,112052,36725,44294,87745,66058,100128,48982,42055,76898,96301,95340,91753,90068,86226,88387,61291,83951,81421,77163,51083,42169,39985,36076,71258,68540,69319,44762,64500,45836,56190,58318,48118,49009,59931,56932,76377,61293,57975,56279
2022/2/6,118027,39096,42815,74514,126193,56879,115240,89970,69607,111990,46388,112136,37438,44030,89560,66614,101442,52324,42811,78522,97120,96202,92292,91070,87895,88849,60805,84396,81785,78314,51148,42362,41309,36568,70943,69051,69429,44524,64328,43779,56303,57553,48617,49362,60977,56790,76801,61972,57727,56916
2022/2/11,117235,39105,42022,71874,125912,55252,114562,90960,71578,112230,47906,112470,36841,42622,91401,64568,100788,54896,42102,79561,96541,94611,91225,91276,87041,87368,60376,84012,82402,78044,49331,41349,40432,36186,71663,68359,69866,45013,64429,41824,56235,57401,47713,48883,60293,55826,76297,60008,57438,56647
2022/2/16,117734,37837,41189,68836,125267,53297,113158,92086,72942,111676,49311,111654,35514,42303,91008,63731,99394,56542,40813,79426,96071,94586,90882,90429,86299,87543,58797,83732,80955,77510,47678,41221,39252,35698,70420,68067,69097,43582,62894,40432,55115,55690,47335,47989,59286,55516,76039,59488,56778,55633
2022/2/21,116720,36484,40017,65501,124096,50640,110906,91720,73368,110257,51179,110226,34721,40234,91268,61072,98096,58150,39355,78915,94046,93340,90043,89166,85205,85961,56836,82089,80318,76208,45816,39603,38240,34305,69055,67140,67186,42001,61367,38124,53208,53861,45569,45999,58199,54245,74260,57496,55245,54090
2022/2/26,117193,35657,39894,64499,125346,47450,110744,91928,75358,109987,55079,110630,36072,39558,92281,61320,98566,60888,37749,79145,93271,93964,89838,88162,85484,85515,56111,80187,80883,75508,45063,39214,38433,35136,70073,67953,67558,41119,59600,35849,52669,53078,46452,46143,58497,53313,75067,56942,54694,53818
2022/3/1,119636,37620,41994,63709,125811,49695,110381,95863,77379,111297,58846,111377,35004,40572,95068,61282,100304,66202,40240,82258,96099,94132,92170,91027,86404,86810,57382,84550,80478,78571,47872,40236,40957,35156,69915,69927,69726,43780,63049,37807,54102,54467,46354,46020,59515,55490,76057,57773,56049,54876
2022/3/6,117111,35347,38325,57898,124464,47784,108403,94547,77936,109181,59505,108237,32503,38772,93793,58737,97926,66161,38450,80952,93687,92965,88664,89712,83741,85438,53714,82746,78685,74633,43868,39104,37470,33047,67984,66207,67341,41298,60716,34831,51971,50431,45210,45018,58065,52128,73317,54711,53041,52562
2022/3/11,126632,43869,48891,65500,131979,53004,117228,104877,88151,119795,73988,120800,41898,49724,101041,66534,108046,77752,46384,90328,105048,104243,95961,96993,92131,95184,63140,92157,87396,84167,55154,47330,46529,41177,75244,79045,76775,52422,67465,45570,63409,57697,51340,53545,63930,62154,84767,64823,64340,62702
2022/3/16,124391,40115,45627,59565,130858,53432,110926,103692,87471,114338,71457,117579,38326,43294,103164,63195,102455,80099,42301,87375,99582,99831,96114,92727,92065,93237,58872,88798,85632,83337,49736,45004,43565,39385,73214,75749,72952,44578,64159,39037,55810,54010,48557,50841,62565,59449,80942,60548,59111,58806
2022/3/21,121973,40072,41265,58318,128290,48165,107736,100504,88679,115165,73872,114144,39028,43424,100952,61304,100873,79063,42352,85376,98451,96939,92334,92816,88488,91220,55709,83582,82638,80190,45656,43630,42625,38857,73820,72874,69575,43904,64829,39804,55348,52843,48206,47120,60931,57990,76835,55901,58158,56634
